episode_id,partition,label,campaign_id,entity_ip,window_end_utc,history_coverage_s,eligible_training,packet_count_10s,flow_attempt_count_30s,syn_count_10s,http_request_count_60s,dns_query_count_60s,tcp_data_segment_count_10s,tls_observation_count_60s,packet_rate_10s,byte_rate_10s,mean_ip_len_10s,large_ip_ratio_10s,unique_dst_ip_ratio_30s,icmp_ratio_10s,flow_attempt_rate_10s,syn_rate_10s,syn_completion_ratio_10s,rst_ratio_10s,unique_dst_port_ratio_30s,http_error_ratio_60s,dns_nxdomain_ratio_60s,tls_session_rate_60s,ttl_mean_10s,fragment_ratio_10s,protocol_diversity_30s,tcp_retransmission_ratio_10s,flow_duration_mean_30s,tx_rx_byte_ratio_30s,http_request_rate_60s,http_method_entropy_60s,http_auth_failure_ratio_60s,dns_query_rate_60s,unique_dns_name_ratio_60s,tls_handshake_failure_ratio_60s,tls_version_ratio_60s,http_status_5xx_ratio_60s
F2A-ANOM-KALI-DNS-ENTROPY-50-E11-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E11-C,10.20.0.100,2026-08-16T05:24:00+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00144577,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E12-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E12-C,10.20.0.100,2026-08-16T05:25:20+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00292706,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E13-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E13-C,10.20.0.100,2026-08-16T05:26:40+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00064802,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E14-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E14-C,10.20.0.100,2026-08-16T05:28:00+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00170016,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E15-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E15-C,10.20.0.100,2026-08-16T05:29:20+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00058293,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E16-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E16-C,10.20.0.100,2026-08-16T05:30:40+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00067806,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E17-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E17-C,10.20.0.100,2026-08-16T05:32:00+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00065613,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E18-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E18-C,10.20.0.100,2026-08-16T05:33:20+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00057912,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E19-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E19-C,10.20.0.100,2026-08-16T05:34:40+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00141788,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E20-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E20-C,10.20.0.100,2026-08-16T05:35:50+00:00,60.00000000,True,16,8,0,0,8,0,0,1.60000000,132.80000000,83.00000000,0.00000000,0.12500000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,0.12500000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.06250000,0.00000000,0.00045705,0.53614458,0.00000000,0.00000000,0.00000000,0.13333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E20-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E20-C,10.20.0.100,2026-08-16T05:36:00+00:00,60.00000000,True,84,50,0,0,50,0,0,8.40000000,697.20000000,83.00000000,0.00000000,0.02000000,0.00000000,4.20000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00106597,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E01-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E01-C,10.20.0.100,2026-08-16T02:52:50+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4718.00000000,94.36000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00841904,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E02-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E02-C,10.20.0.100,2026-08-16T04:43:50+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4718.00000000,94.36000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.01250005,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E03-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E03-C,10.20.0.100,2026-08-16T04:45:10+00:00,60.00000000,True,210,21,21,21,0,42,0,21.00000000,1981.40000000,94.35238095,0.00000000,0.04761905,0.00000000,2.10000000,2.10000000,1.00000000,0.00000000,0.04761905,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00476190,0.00000000,0.00422311,0.52836378,0.35000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E03-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E03-C,10.20.0.100,2026-08-16T04:45:20+00:00,60.00000000,True,290,50,29,50,0,58,0,29.00000000,2736.60000000,94.36551724,0.00000000,0.02000000,0.00000000,2.90000000,2.90000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00599599,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E04-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E04-C,10.20.0.100,2026-08-16T04:46:40+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4718.00000000,94.36000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.01105118,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E05-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E05-C,10.20.0.100,2026-08-16T04:48:00+00:00,60.00000000,True,250,25,25,25,0,50,0,25.00000000,2359.00000000,94.36000000,0.00000000,0.04000000,0.00000000,2.50000000,2.50000000,1.00000000,0.00000000,0.04000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00400000,0.00000000,0.00493407,0.52840187,0.41666667,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E05-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E05-C,10.20.0.100,2026-08-16T04:48:10+00:00,60.00000000,True,250,50,25,50,0,50,0,25.00000000,2359.00000000,94.36000000,0.00000000,0.02000000,0.00000000,2.50000000,2.50000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00493407,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E06-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E06-C,10.20.0.100,2026-08-16T04:49:30+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4718.00000000,94.36000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00446892,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E07-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E07-C,10.20.0.100,2026-08-16T04:50:50+00:00,60.00000000,True,230,23,23,23,0,46,0,23.00000000,2170.30000000,94.36086957,0.00000000,0.04347826,0.00000000,2.30000000,2.30000000,1.00000000,0.00000000,0.04347826,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00434783,0.00000000,0.01001096,0.52840621,0.38333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E07-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E07-C,10.20.0.100,2026-08-16T04:51:00+00:00,60.00000000,True,270,50,27,50,0,54,0,27.00000000,2547.70000000,94.35925926,0.00000000,0.02000000,0.00000000,2.70000000,2.70000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.01001096,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E08-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E08-C,10.20.0.100,2026-08-16T04:52:20+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4718.00000000,94.36000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.02765417,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E09-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E09-C,10.20.0.100,2026-08-16T04:53:40+00:00,60.00000000,True,250,25,25,25,0,50,0,25.00000000,2359.00000000,94.36000000,0.00000000,0.04000000,0.00000000,2.50000000,2.50000000,1.00000000,0.00000000,0.04000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00400000,0.00000000,0.02828503,0.52840187,0.41666667,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E09-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E09-C,10.20.0.100,2026-08-16T04:53:50+00:00,60.00000000,True,250,50,25,50,0,50,0,25.00000000,2359.00000000,94.36000000,0.00000000,0.02000000,0.00000000,2.50000000,2.50000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.02828503,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E10-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E10-C,10.20.0.100,2026-08-16T04:55:10+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4718.00000000,94.36000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00836205,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E11-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E11-C,10.20.0.100,2026-08-16T04:56:30+00:00,60.00000000,True,240,24,24,24,0,48,0,24.00000000,2264.60000000,94.35833333,0.00000000,0.04166667,0.00000000,2.40000000,2.40000000,1.00000000,0.00000000,0.04166667,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00416667,0.00000000,0.01290393,0.52839354,0.40000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E11-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E11-C,10.20.0.100,2026-08-16T04:56:40+00:00,60.00000000,True,260,50,26,50,0,52,0,26.00000000,2453.40000000,94.36153846,0.00000000,0.02000000,0.00000000,2.60000000,2.60000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.01290393,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E12-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E12-C,10.20.0.100,2026-08-16T04:58:00+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4718.00000000,94.36000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00524211,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E13-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E13-C,10.20.0.100,2026-08-16T04:59:20+00:00,60.00000000,True,270,27,27,27,0,54,0,27.00000000,2547.90000000,94.36666667,0.00000000,0.03703704,0.00000000,2.70000000,2.70000000,1.00000000,0.00000000,0.03703704,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00370370,0.00000000,0.00676990,0.52843518,0.45000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E13-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E13-C,10.20.0.100,2026-08-16T04:59:30+00:00,60.00000000,True,230,50,23,50,0,46,0,23.00000000,2170.10000000,94.35217391,0.00000000,0.02000000,0.00000000,2.30000000,2.30000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00676990,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E14-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E14-C,10.20.0.100,2026-08-16T05:00:50+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4718.00000000,94.36000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00405407,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E15-D,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E15-D,10.20.0.100,2026-08-16T05:03:40+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4718.00000000,94.36000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.02561998,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E16-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E16-C,10.20.0.100,2026-08-16T05:05:00+00:00,60.00000000,True,470,47,47,47,0,94,0,47.00000000,4435.10000000,94.36382979,0.00000000,0.02127660,0.00000000,4.70000000,4.70000000,1.00000000,0.00000000,0.02127660,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00212766,0.00000000,0.01031399,0.52842101,0.78333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E16-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E16-C,10.20.0.100,2026-08-16T05:05:10+00:00,60.00000000,True,30,50,3,50,0,6,0,3.00000000,282.90000000,94.30000000,0.00000000,0.02000000,0.00000000,0.30000000,0.30000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.01031399,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E17-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E17-C,10.20.0.100,2026-08-16T05:06:20+00:00,60.00000000,True,110,11,11,11,0,22,0,11.00000000,1037.80000000,94.34545455,0.00000000,0.09090909,0.00000000,1.10000000,1.10000000,1.00000000,0.00000000,0.09090909,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00909091,0.00000000,0.00453496,0.52832916,0.18333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E17-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E17-C,10.20.0.100,2026-08-16T05:06:30+00:00,60.00000000,True,390,50,39,50,0,78,0,39.00000000,3680.20000000,94.36410256,0.00000000,0.02000000,0.00000000,3.90000000,3.90000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00453496,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E18-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E18-C,10.20.0.100,2026-08-16T05:07:50+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4718.00000000,94.36000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00445008,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E19-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E19-C,10.20.0.100,2026-08-16T05:09:10+00:00,60.00000000,True,210,21,21,21,0,42,0,21.00000000,1981.40000000,94.35238095,0.00000000,0.04761905,0.00000000,2.10000000,2.10000000,1.00000000,0.00000000,0.04761905,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00476190,0.00000000,0.00356698,0.52836378,0.35000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E19-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E19-C,10.20.0.100,2026-08-16T05:09:20+00:00,60.00000000,True,290,50,29,50,0,58,0,29.00000000,2736.60000000,94.36551724,0.00000000,0.02000000,0.00000000,2.90000000,2.90000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00469208,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PASSWORD-SPRAY-50-E20-C,evaluation_only,anomaly,F2A-ANOM-KALI-PASSWORD-SPRAY-50-E20-C,10.20.0.100,2026-08-16T05:10:40+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4718.00000000,94.36000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.02503991,0.52840187,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E01-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E01-C,10.20.0.100,2026-08-16T02:48:40+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,55.87500000,0.00000000,0.12500000,0.00000000,0.00100255,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E02-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E02-C,10.20.0.100,2026-08-16T03:25:10+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,59.25000000,0.00000000,0.12500000,0.00000000,0.00039363,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E03-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E03-C,10.20.0.100,2026-08-16T03:26:30+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,58.75000000,0.00000000,0.12500000,0.00000000,0.00070628,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E04-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E04-C,10.20.0.100,2026-08-16T03:27:40+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,56.12500000,0.00000000,0.12500000,0.00000000,0.00034157,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
